Age,Occupation,Sex,Capital gain,Capital loss,Hours per week,Income
38, Exec-managerial, Male,0,0,40, <=50K
26, Sales, Female,0,0,35, <=50K
46, Exec-managerial, Female,0,0,63, <=50K
24, Other-service, Female,0,0,35, <=50K
47, Prof-specialty, Male,0,0,35, >50K
27, Tech-support, Female,0,0,30, <=50K
46, Craft-repair, Male,0,0,40, <=50K
47, Adm-clerical, Male,0,0,40, >50K
47, Adm-clerical, Male,0,0,40, <=50K
69, Machine-op-inspct, Male,2538,0,40, <=50K
32, Sales, Male,7298,0,40, >50K
51, Transport-moving, Male,0,0,40, <=50K
36, Sales, Male,0,0,40, >50K
50, Prof-specialty, Female,0,0,40, <=50K
29, Prof-specialty, Male,0,0,60, <=50K
32, Prof-specialty, Male,3908,0,40, <=50K
27, Transport-moving, Male,0,0,75, <=50K
60, Adm-clerical, Female,0,0,35, <=50K
31, Other-service, Male,0,0,40, <=50K
46, Craft-repair, Male,0,0,40, <=50K
40, Adm-clerical, Female,0,0,40, <=50K
39, Craft-repair, Male,0,0,52, >50K
69, Sales, Male,0,0,55, <=50K
54, Exec-managerial, Male,0,0,40, >50K
56, Adm-clerical, Female,0,0,40, <=50K
47, Adm-clerical, Female,0,0,40, <=50K
25, Tech-support, Female,0,0,45, <=50K
34, Transport-moving, Male,0,0,60, <=50K
24, Farming-fishing, Male,0,0,50, <=50K
63, Craft-repair, Male,10566,0,45, <=50K
29, Prof-specialty, Male,0,0,50, <=50K
64, Adm-clerical, Male,0,0,40, <=50K
44, Prof-specialty, Male,0,0,40, <=50K
26, Craft-repair, Male,0,0,60, <=50K
36, Other-service, Female,0,0,40, <=50K
55, Adm-clerical, Male,7688,0,38, >50K
37, Handlers-cleaners, Female,0,0,40, >50K
37, Machine-op-inspct, Male,0,0,65, <=50K
63, Prof-specialty, Female,7688,0,36, >50K
33, Transport-moving, Male,0,0,60, <=50K
19, Adm-clerical, Female,0,0,10, <=50K
57, Prof-specialty, Female,0,1977,40, >50K
31, Sales, Male,4386,0,45, >50K
58, Exec-managerial, Male,7298,0,40, >50K
25, Sales, Male,0,0,40, <=50K
40, Adm-clerical, Female,0,0,40, <=50K
18, Other-service, Male,1055,0,20, <=50K
26, Adm-clerical, Male,0,0,40, <=50K
29, Prof-specialty, Male,0,0,50, >50K
45, Prof-specialty, Male,0,0,40, <=50K
35, Adm-clerical, Female,0,0,38, <=50K
32, Machine-op-inspct, Male,0,0,45, <=50K
61, Other-service, Female,0,0,40, <=50K
26, Prof-specialty, Male,0,0,15, <=50K
56, Craft-repair, Male,3103,0,40, >50K
22, Adm-clerical, Female,0,0,39, <=50K
49, Machine-op-inspct, Male,0,0,48, <=50K
40, Other-service, Female,0,0,12, <=50K
37, Exec-managerial, Male,0,0,40, <=50K
28, Sales, Male,0,0,60, >50K
27, Machine-op-inspct, Male,0,0,40, <=50K
34, Sales, Female,0,0,40, <=50K
49, Handlers-cleaners, Male,0,0,45, <=50K
41, Craft-repair, Male,0,0,40, <=50K
28, Adm-clerical, Male,0,0,21, <=50K
38, Exec-managerial, Male,0,0,55, >50K
47, Protective-serv, Male,0,1740,40, <=50K
28, Protective-serv, Male,0,0,40, <=50K
44, Prof-specialty, Male,7688,0,50, >50K
41, Prof-specialty, Male,0,0,40, <=50K
50, Prof-specialty, Male,0,0,36, >50K
73, Craft-repair, Male,0,0,24, <=50K
21, Other-service, Male,0,0,40, <=50K
38, Adm-clerical, Female,0,0,40, <=50K
47, Tech-support, Female,0,0,40, <=50K
52, Transport-moving, Male,15024,0,60, >50K
24, Sales, Male,0,0,45, <=50K
44, Exec-managerial, Male,0,0,40, >50K
27, Machine-op-inspct, Male,0,974,40, <=50K
61, Sales, Male,0,0,60, >50K
58, Sales, Male,15024,0,40, >50K
51, Sales, Female,0,1564,43, >50K
49, Sales, Female,0,0,55, <=50K
23, Adm-clerical, Male,0,0,20, <=50K
19, Adm-clerical, Female,0,0,40, <=50K
21, Farming-fishing, Male,0,0,53, <=50K
56, Sales, Female,0,0,40, <=50K
35, Craft-repair, Male,0,0,40, <=50K
37, Tech-support, Female,0,0,20, <=50K
41, Sales, Female,0,0,50, >50K
30, Sales, Male,0,0,40, <=50K
47, Craft-repair, Male,0,0,40, <=50K
59, Exec-managerial, Female,0,2559,50, >50K
55, Machine-op-inspct, Male,0,0,32, <=50K
31, Adm-clerical, Female,0,0,40, <=50K
30, Adm-clerical, Male,4386,0,40, >50K
24, Exec-managerial, Male,0,0,48, <=50K
49, Craft-repair, Male,0,0,40, <=50K
23, Craft-repair, Male,0,0,25, <=50K
50, Adm-clerical, Female,0,0,35, <=50K
38, Adm-clerical, Male,0,0,40, <=50K
20, Prof-specialty, Female,0,0,20, <=50K
49, Craft-repair, Male,0,0,50, >50K
45, Other-service, Female,0,0,50, <=50K
46, Prof-specialty, Male,0,0,50, >50K
19, Other-service, Female,0,0,30, <=50K
31, Exec-managerial, Female,0,0,40, <=50K
38, Other-service, Female,0,0,40, <=50K
56, Craft-repair, Male,0,0,50, >50K
24, Exec-managerial, Male,0,0,40, <=50K
58, Exec-managerial, Male,0,0,50, <=50K
28, Other-service, Male,0,0,40, <=50K
22, Other-service, Male,0,0,40, <=50K
46, Transport-moving, Male,0,0,40, <=50K
30, Farming-fishing, Male,0,0,40, <=50K
56, Adm-clerical, Male,0,0,45, >50K
56, Transport-moving, Male,0,0,44, >50K
50, Exec-managerial, Male,0,0,40, <=50K
30, Adm-clerical, Female,0,0,40, <=50K
24, Machine-op-inspct, Male,0,0,40, <=50K
42, Prof-specialty, Female,0,0,40, <=50K
31, Craft-repair, Male,0,0,40, >50K
46, Other-service, Female,0,0,25, <=50K
31, Sales, Female,0,0,65, >50K
38, Prof-specialty, Female,7688,0,40, >50K
44, Prof-specialty, Male,0,0,40, >50K
55, Exec-managerial, Male,0,2415,50, >50K
19, Other-service, Male,0,0,20, <=50K
45, Exec-managerial, Female,0,0,40, >50K
50, Craft-repair, Male,0,0,70, <=50K
53, Other-service, Male,0,0,40, <=50K
41, Sales, Male,99999,0,65, >50K
45, Other-service, Female,0,0,40, <=50K
21, Adm-clerical, Female,0,0,39, <=50K
37, Tech-support, Female,0,0,40, >50K
42, Adm-clerical, Female,0,0,40, <=50K
37, Tech-support, Male,0,0,30, <=50K
45, Farming-fishing, Male,0,0,60, <=50K
32, Tech-support, Female,0,0,20, <=50K
30, Prof-specialty, Male,0,0,50, <=50K
37, Machine-op-inspct, Female,0,0,56, <=50K
32, Sales, Male,0,0,40, >50K
43, Prof-specialty, Male,0,0,40, >50K
46, Prof-specialty, Female,6497,0,50, <=50K
33, Exec-managerial, Female,0,0,40, <=50K
48, Adm-clerical, Female,0,0,40, <=50K
34, Sales, Female,0,0,40, <=50K
34, Protective-serv, Male,0,0,50, >50K
33, Farming-fishing, Male,0,0,40, <=50K
36, Exec-managerial, Female,0,0,60, <=50K
23, Sales, Male,0,1669,55, <=50K
39, Exec-managerial, Male,0,0,40, <=50K
22, Sales, Female,0,0,25, <=50K
19, Farming-fishing, Male,0,0,20, <=50K
47, Sales, Male,7298,0,45, >50K
46, Transport-moving, Male,0,0,50, <=50K
47, Sales, Female,0,0,6, <=50K
47, Prof-specialty, Male,0,0,35, >50K
52, Transport-moving, Female,0,0,40, <=50K
38, Craft-repair, Male,0,0,40, <=50K
58, Sales, Male,0,0,40, >50K
32, Other-service, Male,0,0,40, <=50K
54, Tech-support, Female,0,0,10, <=50K
20, Adm-clerical, Male,0,0,25, <=50K
25, Sales, Male,0,0,48, <=50K
25, Craft-repair, Male,0,0,15, <=50K
36, Prof-specialty, Male,0,1876,44, <=50K
69, Tech-support, Male,0,0,30, <=50K
28, Prof-specialty, Female,0,0,45, >50K
20, Adm-clerical, Female,0,0,20, <=50K
21, Farming-fishing, Male,0,0,40, <=50K
37, Tech-support, Male,0,0,40, >50K
21, Machine-op-inspct, Male,0,0,32, <=50K
39, Other-service, Female,0,0,40, <=50K
34, Other-service, Male,0,0,40, >50K
33, Craft-repair, Male,0,0,40, <=50K
47, Transport-moving, Male,0,0,50, >50K
29, Adm-clerical, Female,0,0,40, <=50K
48, Tech-support, Male,0,0,89, <=50K
42, Prof-specialty, Male,0,1977,60, >50K
29, Machine-op-inspct, Female,0,0,40, <=50K
34, Handlers-cleaners, Male,0,0,40, <=50K
20, Other-service, Male,0,0,25, <=50K
41, Prof-specialty, Male,0,0,40, >50K
45, Exec-managerial, Male,0,1876,50, <=50K
23, Handlers-cleaners, Male,0,0,44, <=50K
19, Adm-clerical, Female,0,0,38, <=50K
24, Craft-repair, Male,0,0,40, <=50K
32, Craft-repair, Male,0,0,40, <=50K
52, Prof-specialty, Male,15020,0,50, >50K
36, Sales, Male,0,0,60, >50K
18, Machine-op-inspct, Male,0,0,30, <=50K
27, Sales, Female,0,0,40, <=50K
26, Sales, Male,0,0,60, <=50K
52, Prof-specialty, Female,0,0,32, <=50K
24, Craft-repair, Male,0,0,40, <=50K
42, Adm-clerical, Male,0,0,40, <=50K
39, Prof-specialty, Female,7688,0,60, >50K
20, Adm-clerical, Female,0,0,10, <=50K
35, Machine-op-inspct, Female,0,0,48, <=50K
54, Other-service, Male,0,0,40, <=50K
24, Exec-managerial, Male,0,0,40, <=50K
24, Prof-specialty, Female,0,0,8, <=50K
20, Adm-clerical, Female,0,0,15, <=50K
28, Prof-specialty, Female,0,0,35, <=50K
36, Craft-repair, Male,0,0,47, <=50K
38, Machine-op-inspct, Male,0,2258,55, >50K
22, Adm-clerical, Female,0,0,60, <=50K
56, Machine-op-inspct, Male,0,0,40, <=50K
24, Prof-specialty, Male,0,0,45, <=50K
24, Other-service, Female,0,0,75, <=50K
22, Adm-clerical, Female,0,0,40, <=50K
21, Exec-managerial, Female,0,0,30, <=50K
42, Exec-managerial, Male,0,0,40, >50K
41, Prof-specialty, Female,0,0,55, <=50K
19, Other-service, Female,34095,0,20, <=50K
67, Farming-fishing, Male,0,0,44, <=50K
20, Sales, Female,0,0,30, <=50K
32, Craft-repair, Male,0,0,40, <=50K
46, Machine-op-inspct, Female,0,0,40, <=50K
52, Sales, Female,0,0,36, <=50K
44, Prof-specialty, Male,0,0,40, <=50K
37, Prof-specialty, Male,0,1887,40, >50K
27, Farming-fishing, Male,0,0,50, <=50K
35, Machine-op-inspct, Female,0,0,35, <=50K
30, Adm-clerical, Female,0,0,45, <=50K
64, Craft-repair, Male,3137,0,40, <=50K
48, Adm-clerical, Female,0,0,37, >50K
35, Tech-support, Female,0,0,40, <=50K
28, Tech-support, Male,0,0,45, <=50K
63, Prof-specialty, Male,0,1977,32, >50K
40, Prof-specialty, Male,0,0,55, >50K
33, Sales, Male,0,0,40, <=50K
40, Craft-repair, Male,0,0,50, >50K
25, Sales, Male,0,0,45, <=50K
45, Exec-managerial, Male,0,0,38, >50K
30, Machine-op-inspct, Male,0,0,40, >50K
53, Adm-clerical, Female,0,0,40, <=50K
63, Adm-clerical, Male,2105,0,40, <=50K
27, Protective-serv, Male,0,0,60, <=50K
31, Craft-repair, Male,0,0,40, <=50K
33, Transport-moving, Male,0,0,60, <=50K
39, Protective-serv, Male,0,0,40, >50K
42, Craft-repair, Male,0,0,45, >50K
19, Other-service, Male,0,0,30, <=50K
31, Prof-specialty, Male,0,0,40, <=50K
53, Craft-repair, Male,0,0,40, <=50K
47, Prof-specialty, Male,0,0,20, <=50K
27, Adm-clerical, Female,0,0,40, <=50K
22, Tech-support, Female,0,0,40, <=50K
29, Sales, Female,0,0,40, >50K
52, Sales, Female,0,1762,40, <=50K
32, Craft-repair, Male,0,0,46, <=50K
23, Sales, Male,0,0,40, <=50K
27, Adm-clerical, Male,0,0,20, <=50K
53, Machine-op-inspct, Female,0,0,40, <=50K
18, Handlers-cleaners, Male,0,0,20, <=50K
41, Sales, Female,0,0,30, <=50K
27, Machine-op-inspct, Female,0,0,40, <=50K
30, Sales, Male,0,0,40, <=50K
41, Tech-support, Female,0,0,40, <=50K
21, Adm-clerical, Female,0,0,30, <=50K
58, Other-service, Female,0,0,40, <=50K
45, Protective-serv, Female,0,0,40, <=50K
40, Transport-moving, Male,0,0,40, <=50K
21, Adm-clerical, Female,0,0,40, <=50K
29, Prof-specialty, Female,0,1590,40, <=50K
50, Other-service, Female,0,0,40, <=50K
26, Craft-repair, Male,0,0,40, <=50K
23, Handlers-cleaners, Female,0,0,40, <=50K
27, Tech-support, Male,0,0,40, <=50K
36, Adm-clerical, Female,0,0,40, <=50K
22, Adm-clerical, Male,0,0,40, <=50K
37, Other-service, Male,0,0,40, <=50K
54, Transport-moving, Male,0,0,40, <=50K
36, Farming-fishing, Male,0,0,50, <=50K
44, Exec-managerial, Male,0,0,40, <=50K
38, Protective-serv, Male,0,0,40, >50K
49, Craft-repair, Female,0,0,40, <=50K
18, Handlers-cleaners, Male,0,0,12, <=50K
26, Sales, Male,0,0,48, <=50K
32, Machine-op-inspct, Female,0,0,40, <=50K
35, Tech-support, Male,0,0,40, <=50K
40, Adm-clerical, Female,0,0,45, <=50K
40, Craft-repair, Male,3411,0,40, <=50K
42, Prof-specialty, Male,0,0,72, >50K
30, Sales, Male,0,0,40, <=50K
19, Sales, Female,0,0,20, <=50K
36, Sales, Male,0,0,60, >50K
31, Sales, Female,0,0,40, <=50K
50, Exec-managerial, Male,0,0,60, <=50K
38, Craft-repair, Male,0,0,40, <=50K
35, Prof-specialty, Male,0,0,50, >50K
45, Prof-specialty, Male,0,0,40, >50K
29, Sales, Female,0,0,40, <=50K
41, Craft-repair, Male,0,0,46, >50K
33, Prof-specialty, Female,0,0,50, >50K
49, Other-service, Female,0,0,60, <=50K
28, Exec-managerial, Male,0,0,40, >50K
49, Protective-serv, Male,15024,0,40, >50K
27, Machine-op-inspct, Female,0,0,40, <=50K
47, Exec-managerial, Male,2885,0,32, <=50K
42, Exec-managerial, Female,0,0,40, >50K
30, Exec-managerial, Male,0,0,60, <=50K
37, Craft-repair, Male,0,0,40, <=50K
37, Prof-specialty, Female,0,0,35, <=50K
51, Sales, Female,0,0,38, <=50K
27, Other-service, Male,0,0,40, <=50K
53, Sales, Female,0,0,40, <=50K
45, Craft-repair, Male,0,0,40, <=50K
37, Prof-specialty, Male,0,0,45, <=50K
54, Prof-specialty, Male,0,0,40, >50K
47, Exec-managerial, Male,0,0,42, >50K
35, Other-service, Male,0,0,40, >50K
33, Machine-op-inspct, Male,0,0,40, <=50K
28, Adm-clerical, Male,0,0,40, <=50K
39, Exec-managerial, Female,0,0,55, >50K
33, Sales, Male,0,0,40, <=50K
34, Other-service, Female,0,0,40, <=50K
53, Transport-moving, Male,0,0,40, >50K
21, Adm-clerical, Male,0,0,35, <=50K
31, Exec-managerial, Male,7298,0,55, >50K
63, Prof-specialty, Male,0,0,45, <=50K
21, Other-service, Male,0,0,30, <=50K
59, Craft-repair, Male,0,0,40, >50K
50, Prof-specialty, Female,0,0,40, <=50K
19, Transport-moving, Male,0,0,30, <=50K
31, Tech-support, Male,0,0,45, <=50K
23, Prof-specialty, Female,0,0,40, <=50K
45, Exec-managerial, Female,0,0,40, >50K
35, Prof-specialty, Male,0,0,40, <=50K
32, Craft-repair, Male,0,0,40, <=50K
20, Machine-op-inspct, Female,0,0,60, <=50K
38, Exec-managerial, Male,0,0,40, >50K
49, Other-service, Female,0,0,8, <=50K
64, Machine-op-inspct, Female,0,0,40, <=50K
60, Transport-moving, Male,0,0,20, <=50K
25, Prof-specialty, Female,0,0,50, <=50K
21, Craft-repair, Male,0,0,35, <=50K
26, Priv-house-serv, Female,0,1602,15, <=50K
23, Adm-clerical, Male,0,0,20, <=50K
67, Sales, Male,0,0,48, >50K
24, Sales, Female,0,0,30, <=50K
46, Machine-op-inspct, Female,0,0,40, <=50K
38, Prof-specialty, Male,0,0,40, <=50K
20, Machine-op-inspct, Male,0,0,40, <=50K
26, Prof-specialty, Male,0,0,48, <=50K
58, Machine-op-inspct, Male,0,0,40, <=50K
31, Other-service, Male,0,0,40, <=50K
37, Protective-serv, Male,0,0,38, <=50K
45, Machine-op-inspct, Female,0,0,35, <=50K
33, Adm-clerical, Female,0,0,50, <=50K
33, Protective-serv, Male,0,0,40, <=50K
35, Handlers-cleaners, Male,0,0,25, <=50K
60, Exec-managerial, Male,0,0,40, <=50K
21, Sales, Female,0,0,20, <=50K
38, Craft-repair, Male,0,0,45, <=50K
40, Craft-repair, Female,0,0,40, <=50K
40, Sales, Female,0,0,40, >50K
44, Prof-specialty, Male,0,0,70, >50K
27, Exec-managerial, Male,0,0,60, <=50K
34, Craft-repair, Male,0,0,55, >50K
49, Protective-serv, Male,0,0,40, <=50K
37, Craft-repair, Male,0,0,50, >50K
52, Transport-moving, Male,0,0,30, >50K
46, Machine-op-inspct, Male,0,0,40, <=50K
43, Craft-repair, Male,0,0,40, <=50K
46, Adm-clerical, Female,99999,0,40, >50K
25, Other-service, Female,0,0,15, <=50K
48, Adm-clerical, Male,0,0,40, <=50K
36, Protective-serv, Male,0,0,55, <=50K
37, Craft-repair, Male,14344,0,40, >50K
42, Prof-specialty, Male,0,0,50, >50K
60, Adm-clerical, Male,0,0,24, <=50K
37, Transport-moving, Male,0,0,55, >50K
44, Tech-support, Male,0,0,40, <=50K
32, Craft-repair, Male,0,0,40, <=50K
29, Adm-clerical, Female,0,0,40, <=50K
42, Prof-specialty, Male,0,0,35, >50K
17, Handlers-cleaners, Male,0,0,12, <=50K
41, Other-service, Female,0,0,10, <=50K
34, Exec-managerial, Female,0,1887,40, >50K
56, Other-service, Female,0,0,32, <=50K
28, Adm-clerical, Male,0,0,40, <=50K
28, Sales, Male,0,0,40, <=50K
19, Transport-moving, Male,0,0,25, <=50K
49, Tech-support, Male,0,0,40, >50K
36, Other-service, Female,0,0,50, <=50K
25, Transport-moving, Male,0,0,35, <=50K
42, Prof-specialty, Male,0,0,40, <=50K
47, Prof-specialty, Male,0,1977,50, >50K
26, Protective-serv, Male,0,0,40, <=50K
35, Exec-managerial, Male,0,0,58, <=50K
37, Craft-repair, Male,0,0,45, <=50K
39, Protective-serv, Male,4650,0,48, <=50K
42, Exec-managerial, Male,0,0,35, >50K
41, Other-service, Female,0,0,36, >50K
23, Other-service, Female,0,0,24, <=50K
31, Tech-support, Male,0,0,40, <=50K
36, Protective-serv, Male,0,0,57, >50K
20, Prof-specialty, Female,0,0,25, <=50K
36, Machine-op-inspct, Male,0,0,45, <=50K
50, Machine-op-inspct, Male,0,0,50, >50K
37, Machine-op-inspct, Male,0,0,40, <=50K
25, Farming-fishing, Male,27828,0,50, >50K
39, Other-service, Female,0,0,60, <=50K
32, Farming-fishing, Female,0,0,40, <=50K
59, Adm-clerical, Female,0,0,35, <=50K
29, Craft-repair, Male,3411,0,45, <=50K
50, Transport-moving, Male,0,0,40, <=50K
42, Sales, Male,0,0,37, <=50K
32, Prof-specialty, Male,0,0,40, <=50K
48, Sales, Male,0,1902,40, >50K
20, Craft-repair, Male,3781,0,35, <=50K
50, Craft-repair, Male,0,0,45, <=50K
18, Craft-repair, Male,0,0,30, <=50K
60, Prof-specialty, Male,0,0,50, <=50K
42, Prof-specialty, Male,0,0,22, <=50K
49, Other-service, Female,0,0,35, <=50K
35, Sales, Female,0,0,40, <=50K
30, Sales, Male,0,0,60, <=50K
59, Exec-managerial, Male,0,0,40, >50K
24, Other-service, Male,13550,0,50, >50K
55, Adm-clerical, Female,0,0,40, <=50K
19, Adm-clerical, Female,0,0,20, <=50K
39, Craft-repair, Male,0,0,40, <=50K
48, Exec-managerial, Female,0,0,40, <=50K
44, Prof-specialty, Male,7688,0,40, >50K
21, Handlers-cleaners, Male,0,0,30, <=50K
23, Tech-support, Male,0,0,40, <=50K
22, Other-service, Male,0,0,30, <=50K
55, Prof-specialty, Male,0,0,55, >50K
19, Sales, Female,0,0,40, <=50K
23, Handlers-cleaners, Male,0,0,25, <=50K
46, Transport-moving, Male,15024,0,44, >50K
23, Adm-clerical, Female,0,0,23, <=50K
47, Exec-managerial, Male,15024,0,50, >50K
23, Sales, Female,0,0,15, <=50K
42, Other-service, Male,0,0,40, >50K
22, Adm-clerical, Female,0,0,10, <=50K
18, Adm-clerical, Male,0,0,20, <=50K
37, Exec-managerial, Male,0,1977,50, >50K
34, Craft-repair, Male,0,0,50, <=50K
30, Other-service, Female,0,0,40, <=50K
62, Farming-fishing, Female,0,0,50, <=50K
51, Handlers-cleaners, Male,0,0,40, <=50K
34, Other-service, Male,0,0,30, <=50K
28, Prof-specialty, Male,0,0,40, <=50K
56, Handlers-cleaners, Male,0,0,40, <=50K
46, Tech-support, Female,0,0,30, <=50K
46, Tech-support, Male,0,1887,45, >50K
23, Adm-clerical, Female,0,0,40, <=50K
33, Adm-clerical, Female,0,0,30, <=50K
27, Other-service, Male,0,0,40, <=50K
21, Adm-clerical, Female,0,0,20, <=50K
36, Machine-op-inspct, Male,7298,0,40, >50K
37, Prof-specialty, Female,0,0,36, <=50K
39, Other-service, Male,0,0,40, <=50K
36, Transport-moving, Male,7298,0,60, >50K
24, Craft-repair, Male,2354,0,40, <=50K
26, Exec-managerial, Female,0,0,40, <=50K
37, Sales, Female,0,0,60, <=50K
34, Craft-repair, Male,0,0,50, <=50K
33, Exec-managerial, Female,0,0,40, <=50K
33, Protective-serv, Male,0,0,30, <=50K
20, Sales, Female,0,0,8, <=50K
26, Adm-clerical, Female,0,0,38, <=50K
47, Adm-clerical, Female,0,0,20, >50K
17, Sales, Female,0,0,20, <=50K
53, Exec-managerial, Male,0,1485,40, <=50K
31, Sales, Female,0,0,35, <=50K
34, Machine-op-inspct, Male,0,0,40, <=50K
23, Other-service, Male,0,0,40, <=50K
39, Craft-repair, Male,0,0,45, >50K
21, Adm-clerical, Female,0,0,20, <=50K
40, Adm-clerical, Female,0,0,35, <=50K
54, Adm-clerical, Male,7298,0,40, >50K
32, Prof-specialty, Male,0,2002,40, <=50K
29, Other-service, Female,2635,0,40, <=50K
27, Protective-serv, Male,0,0,45, >50K
54, Exec-managerial, Male,0,0,40, >50K
23, Priv-house-serv, Female,0,0,40, <=50K
38, Exec-managerial, Male,0,0,48, >50K
54, Other-service, Female,0,0,35, <=50K
21, Prof-specialty, Male,0,1974,40, <=50K
40, Prof-specialty, Male,0,0,42, <=50K
19, Other-service, Female,0,0,40, <=50K
35, Adm-clerical, Female,0,0,40, <=50K
39, Adm-clerical, Female,2174,0,45, <=50K
41, Handlers-cleaners, Male,0,0,40, >50K
26, Adm-clerical, Female,0,0,40, <=50K
35, Other-service, Female,0,0,45, <=50K
70, Craft-repair, Male,0,0,25, <=50K
45, Sales, Male,0,0,40, <=50K
83, Protective-serv, Male,0,0,55, <=50K
59, Other-service, Female,0,0,40, <=50K
18, Other-service, Male,0,0,15, <=50K
31, Adm-clerical, Male,0,0,40, <=50K
43, Prof-specialty, Female,0,0,45, >50K
24, Prof-specialty, Female,0,0,40, <=50K
33, Machine-op-inspct, Male,0,0,50, <=50K
48, Prof-specialty, Female,0,0,52, <=50K
27, Exec-managerial, Male,0,0,40, <=50K
41, Craft-repair, Male,0,0,40, <=50K
25, Other-service, Female,0,0,25, <=50K
53, Transport-moving, Male,0,0,40, >50K
66, Prof-specialty, Male,0,0,50, <=50K
31, Craft-repair, Male,0,0,40, >50K
30, Adm-clerical, Male,0,0,40, <=50K
22, Transport-moving, Male,0,0,40, <=50K
47, Sales, Male,15024,0,60, >50K
74, Exec-managerial, Male,0,0,40, >50K
37, Adm-clerical, Male,0,1485,70, >50K
35, Farming-fishing, Male,4101,0,60, <=50K
51, Exec-managerial, Male,0,1672,70, <=50K
40, Other-service, Female,0,0,40, <=50K
51, Prof-specialty, Male,0,1887,40, >50K
26, Handlers-cleaners, Female,0,0,40, <=50K
53, Adm-clerical, Female,0,0,40, <=50K
32, Craft-repair, Male,3781,0,40, <=50K
29, Craft-repair, Male,0,0,40, <=50K
42, Adm-clerical, Male,0,0,40, <=50K
22, Transport-moving, Male,0,0,32, <=50K
33, Adm-clerical, Female,0,0,40, <=50K
21, Transport-moving, Male,0,0,20, <=50K
46, Prof-specialty, Male,0,0,45, >50K
25, Handlers-cleaners, Male,0,0,40, <=50K
29, Other-service, Male,0,0,40, <=50K
29, Prof-specialty, Male,0,0,48, <=50K
33, Sales, Male,99999,0,60, >50K
50, Craft-repair, Male,0,0,40, <=50K
